X,Y,OBJECTID,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink,Elevation,Elevation_ft
-118.0685442,33.92564851,267,G0673,Norwalk ( Retired 2-18-2018 - formerly Wheelabrator Norwalk Energy),50876,0,0,0,0,0,0,0,0,0,1,621000,1,1,0,California Department of State Hospitals,Southern California Edison (SCE),California Department of State Hospitals,California Department of State Hospitals,11500 Balsam Street,Norwalk,Los Angeles,CA,90650,0,,,2018,-118.0685564,33.92565336,https://repository.energy.ca.gov/powerplantsgeneration/G0673_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0673_monthly.png,35.73252,117.2326773
-118.0543311,33.91307955,268,S0208,Golden Springs Building C1,57796,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Thrifty Oil,Los Angeles Department of Water & Power (LADWP),Thrifty Oil,Thrifty Oil,12816 Alder Drive,Los Angeles,Los Angeles,CA,90670,1.3,C1,SUN,2021,-118.0543433,33.9130844,https://repository.energy.ca.gov/powerplantsgeneration/S0208_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,28.85343,94.6634844
-118.0523534,33.9123339,269,S0209,Golden Springs Building D1,57797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Thrifty Oil,Los Angeles Department of Water & Power (LADWP),Thrifty Oil,Thrifty Oil,12935 Leffingwell Avenue,Santa Fe Springs,Los Angeles,CA,90670,1.3,D1,SUN,2021,-118.0523655,33.91233875,https://repository.energy.ca.gov/powerplantsgeneration/S0209_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,28.22813,92.61197521
-118.0179651,33.88169493,270,S0366,Staples - La Mirada,57683,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Longroad Energy,Southern California Edison (SCE),Longroad Energy,Longroad Energy,16501 Trojan Way,La Mirada,Los Angeles,CA,90638,1,1,SUN,2021,-118.0179772,33.88169977,https://repository.energy.ca.gov/powerplantsgeneration/S0366_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,19.36311,63.52726388
-118.0456985,33.9107501,271,S0438,"Golden Springs Building H
",58913,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Thrifty Oil,Southern California Edison (SCE),Thrifty Oil,Thrifty Oil,13220 Orden Drive,Santa Fe Springs,Los Angeles,CA,90670,1.5,1,SUN,2021,-118.0457107,33.91075495,https://repository.energy.ca.gov/powerplantsgeneration/S0438_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,28.33688,92.96876655
-118.0440454,33.91075881,272,S0439,"Golden Springs Building M
",58912,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Thrifty Oil,Southern California Edison (SCE),Thrifty Oil,Thrifty Oil,13330 Camenita Road,Santa Fe Springs,Los Angeles,CA,90670,0,,,2021,-118.0440575,33.91076366,https://repository.energy.ca.gov/powerplantsgeneration/S0439_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,28.54183,93.64117468
-118.048997,33.91404506,273,S0575,Golden Springs Building G,60153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Thrifty Oil,Southern California Edison (SCE),Thrifty Oil,Thrifty Oil,13227 Orden Drive,Santa Fe Springs,Los Angeles,CA,90670,1.25,Unit 1,SUN,2021,-118.0490092,33.91404991,https://repository.energy.ca.gov/powerplantsgeneration/S0575_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,29.05167,95.3138781
-118.0414705,33.91249366,274,S0576,Golden Springs Building F,60151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Thrifty Oil,Southern California Edison (SCE),Thrifty Oil,Thrifty Oil,12825 Carmenita Road,Santa Fe Springs,Los Angeles,CA,90670,1.3,Unit 1,SUN,2021,-118.0414826,33.91249852,https://repository.energy.ca.gov/powerplantsgeneration/S0576_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,30.78297,100.9939962
-118.0497307,33.91245518,275,S0577,Golden Springs Building L,60154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Thrifty Oil,Southern California Edison (SCE),Thrifty Oil,Thrifty Oil,13607 Orden Drive,Santa Fe Springs,Los Angeles,CA,90670,1,Unit 1,SUN,2021,-118.0497428,33.91246003,https://repository.energy.ca.gov/powerplantsgeneration/S0577_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,28.80388,94.50091878
-118.0498838,33.91085672,276,S0578,Freeway Springs,60183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Golden Solar LLC (Dulles),Southern California Edison (SCE),Golden Solar LLC (Dulles),Golden Solar LLC (Dulles),13833 Freeway Drive,Santa Fe Springs,Los Angeles,CA,90670,2,Unit 1,SUN,2021,-118.0498959,33.91086157,https://repository.energy.ca.gov/powerplantsgeneration/S0578_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,28.53128,93.60656182
-118.1011429,33.76928969,277,G0011,Alamitos,315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AES Alamitos LLC,Southern California Edison (SCE),AES Alamitos LLC,AES Alamitos LLC,690 North Studebaker Road,Long Beach,Los Angeles,CA,90803,1135.27,"AL 3, AL 4, AL 5",NG,2021,-118.101155,33.76929452,https://repository.energy.ca.gov/powerplantsgeneration/G0011_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0011_monthly.png,3.803001,12.47703742
-118.012995,33.90700984,278,G0054,Biola University,54296,0,1,0,0,0,0,0,1,611310,1,611310,0,0,0,Biola University,Southern California Edison (SCE),Biola University,Biola University,13800 Biola Avenue,La Mirada,Los Angeles,CA,90639,2.2,"EG1, EG2, EG3",NG,2021,-118.0130072,33.90701469,https://repository.energy.ca.gov/powerplantsgeneration/G0054_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,38.81098,127.3326117
-118.0992973,33.76481908,279,G0249,Haynes Generating Station,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),6801 E. 2nd Street,Long Beach,Los Angeles,CA,90803,1739.14,"Unit #1, Unit #10, Unit #11, Unit #12, Unit #13, Unit #14, Unit #15, Unit #16, Unit #2, Unit #8, Unit #9",NG,2021,-118.0993095,33.76482391,https://repository.energy.ca.gov/powerplantsgeneration/G0249_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0249_monthly.png,4.266325,13.99712929
-118.0842541,33.87366186,280,G0401,O'Brien California Cogen Ltd,50791,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Marlow Power  Steam Inc,Southern California Edison (SCE),NRG Operating Services Co,NEO Corporation,17306 Fallon Avenue,Artesia,Los Angeles,CA,90701,,,,,-118.0842663,33.87366671,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,17.83749,58.52194891
-117.9868415,33.80687007,281,G1077,Stanton Energy Reliability Center,60698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wellhead Services Inc,,Wellhead Services Inc,Wellhead Services Inc,10711 Dale Avenue,Stanton,Orange,CA,90680,121,"GT1, GT2",NG,2021,-117.9868537,33.80687491,https://repository.energy.ca.gov/powerplantsgeneration/G1077_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1077_monthly.png,21.57817,70.7945211
-117.9167842,33.83654619,282,G1070,AT&T Services Inc,MISSING,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Not Available,Not Available,Not Available,217 N. Lemon Street,Anaheim,Orange,CA,92805,,,,,-117.9167963,33.83655104,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,47.71695,156.5516735
-117.8450095,33.85368118,283,G1071,Kaiser Permanente,MISSING,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Not Available,Not Available,Not Available,"3424 East La Palma Avenue ""A""",Anaheim,Orange,CA,92806,,,,,-117.8450216,33.85368604,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,71.35236,234.0956696
-117.8499061,33.9151211,284,G0642,Unocal Fred L Hartley Research Center (Retired 12/31/2001),54446,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tosco Corporation,Southern California Edison (SCE),Tosco Corporation,Union Oil Co of California,376 South Valencia Avenue,Brea,Orange,CA,92823,0,,,2001,-117.8499182,33.91512596,https://repository.energy.ca.gov/powerplantsgeneration/G0642_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,127.5822,418.5767723
-117.8293061,33.90001403,285,H0539,Valley View,487,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,4226 Valley View,Yorba Linda,Orange,CA,92686,4.1,1,WAT,2021,-117.8293182,33.90001889,https://repository.energy.ca.gov/powerplantsgeneration/H0539_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,121.9419,400.071851
-117.8194234,33.91133787,286,H0577,Yorba Linda,6647,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,3972 Valley View,Yorba Linda,Orange,CA,92686,0,,,2021,-117.8194355,33.91134273,https://repository.energy.ca.gov/powerplantsgeneration/H0577_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,251.7278,825.8786102
-117.9213001,33.80041008,287,S0610,Anaheim Convention Center,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Not Available,Not Available,Not Available,800 W. Katella Avenue,Anaheim,Orange,CA,92802,,,,,-117.9213122,33.80041493,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,39.49237,129.5681432
-117.8871512,33.78684516,288,B0016,UCI Fuel Cell (Now F0003),60120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fuel Cell Energy,Southern California Edison (SCE),Fuel Cell Energy,Fuel Cell Energy,101 The City Drive South Building 27,Orange,Orange,CA,92868,,,,,-117.8871633,33.78685001,https://repository.energy.ca.gov/powerplantsgeneration/B0016_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,41.58103,136.4207023
-117.8408348,33.93240029,289,E0249,Brea Expansion Plant - Brea Power II LLC,58007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Brea Parent 2007 LLC c/o Broadrock Renewables LLC,Southern California Edison (SCE),Brea Parent 2007 LLC c/o Broadrock Renewables LLC,Brea Parent 2007 LLC c/o Broadrock Renewables LLC,1935 Valencia Avenue,Brea,Orange,CA,92823,32.81,5-Jan,LFG,2021,-117.8408469,33.93240516,https://repository.energy.ca.gov/powerplantsgeneration/E0249_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0249_monthly.png,220.3633,722.9767071
-117.8397869,33.93191545,290,E0109,Brea Power Partners LP (Retired 9/25/2019),10648,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Ridgewood Power Management LLC,Southern California Edison (SCE),Ridgewood Power Management LLC,Ridgewood Power Management LLC,1942 Valencia Avenue,Brea,Orange,CA,92621,0,,,2019,-117.839799,33.93192032,https://repository.energy.ca.gov/powerplantsgeneration/E0109_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,220.1877,722.4005916
-117.8559717,33.85364878,291,G0026,Anaheim CT (Retired 12/31/2019),7693,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Southern California Public Power Authority (SCPPA),City of Anaheim,Southern California Public Power Authority (SCPPA),Southern California Public Power Authority (SCPPA),1144 North Kramer Boulevard,Anaheim,Orange,CA,92805,0,,,2019,-117.8559838,33.85365363,https://repository.energy.ca.gov/powerplantsgeneration/G0026_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0026_monthly.png,68.39294,224.3862864
-117.862135,33.85851495,292,G0058,Canyon Power Plant,57027,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Southern California Public Power Authority (SCPPA),City of Anaheim,Southern California Public Power Authority (SCPPA),Southern California Public Power Authority (SCPPA),3071 East Miraloma Ave.,Anaheim,Orange,CA,92806,200.48,"ANAHM_2 CTG 1, ANAHM_2 CTG 2, ANAHM_2 CTG 3, ANAHM_2 CTG 4",NG,2021,-117.8621471,33.85851981,https://repository.energy.ca.gov/powerplantsgeneration/G0058_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0058_monthly.png,66.79454,219.1421919
-117.8559383,33.93299241,293,G0804,Linn Western Processing Generating Facility (Blacksand),56090,0,1,0,0,0,0,0,1,211111,1,211111,0,0,0,"Bridge Energy, LLC",Southern California Edison (SCE),"Bridge Energy, LLC","Bridge Energy, LLC",500 North Kraemer Boulevard,Brea,Orange,CA,92821,8.33,"182, 183, 190",NG,2021,-117.8559504,33.93299727,https://repository.energy.ca.gov/powerplantsgeneration/G0804_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,233.381,765.6856967
-117.8884149,33.78692415,294,F0003,UCI Fuel Cell,60120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fuel Cell Energy,Southern California Edison (SCE),Fuel Cell Energy,Fuel Cell Energy,101 The City Drive South Building 27,Orange,Orange,CA,92868,1.4,MB16,NG,2021,-117.888427,33.786929,,,41.195,135.1541997
-117.6082901,33.89119706,295,G0923,Clearwater,56356,0,0,0,0,0,0,0,0,0,1,221320,0,0,0,City of Riverside Public Utilities Department,Southern California Edison (SCE),City of Riverside Public Utilities Department,City of Riverside Public Utilities Department,2201 Railroad Street,Corona,Riverside,CA,92880,32.5,"CT1, ST1",NG,2021,-117.6083022,33.89120193,https://repository.energy.ca.gov/powerplantsgeneration/G0923_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0923_monthly.png,169.5959,556.4169956
-117.6107891,33.8590957,296,H0114,Corona,480,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,Adobe Avenue,Corona,Riverside,CA,91720,2.85,1,WAT,2021,-117.6108012,33.85910057,https://repository.energy.ca.gov/powerplantsgeneration/H0114_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,297.064,974.6194241
-117.5881347,33.8920953,297,S0379,SCE - Corona,Missing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Longroad Energy,Southern California Edison (SCE),Longroad Energy,Longroad Energy,1350 Railroad St,Corona,Riverside,CA,92882,1,1,SUN,2021,-117.5881468,33.89210017,https://repository.energy.ca.gov/powerplantsgeneration/S0379_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,176.6075,579.4209326
-117.5803324,33.89179295,298,G0149,Corona Cogen (Retired),10635,0,0,0,0,0,0,0,1,311513,1,311513,1,1,0,WCAC Operating Company,Southern California Edison (SCE),WCAC Operating Company,WCAC Operating Company,1130 West Rincon,Corona,Riverside,CA,91720,0,,,2017,-117.5803445,33.89179782,https://repository.energy.ca.gov/powerplantsgeneration/G0149_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0149_monthly.png,175.1156,574.5262476
-117.4536628,33.85521415,299,H0282,Lake Mathews,6644,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,18250 La Sierra Avenue,Riverside,Riverside,CA,92503,4.9,1,WAT,2021,-117.4536748,33.85521903,https://repository.energy.ca.gov/powerplantsgeneration/H0282_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,393.4507,1290.848755
-117.4970518,33.83422974,300,H0509,Temescal,479,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,Eagle Canyon & Cajalco,Corona,Riverside,CA,91720,2.85,1,WAT,2021,-117.4970638,33.83423461,https://repository.energy.ca.gov/powerplantsgeneration/H0509_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,334.0139,1095.84613
-117.5115581,33.82780482,301,S0133,Temescal Canyon RV  LLC,57656,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Temescal Canyon RV LLC,Southern California Edison (SCE),Temescal Canyon RV LLC,Temescal Canyon RV LLC,20242 Temescal Canyon Road,Corona,Riverside,CA,92881,1.5,1,SUN,2021,-117.5115701,33.82780969,https://repository.energy.ca.gov/powerplantsgeneration/S0133_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,243.2523,798.0718516
-117.5391429,33.86665577,302,E0139,Corona Landfill - Retired Dec 2004,50786,1,1,0,0,0,0,0,0,0,0,0,1,1,0,NEO Corporation,Southern California Edison (SCE),NEO Corporation,NEO Corporation,1300 Magnolia Avenue,Corona,Riverside,CA,91719,0,,,2004,-117.5391549,33.86666065,https://repository.energy.ca.gov/powerplantsgeneration/E0139_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,198.1073,649.9583343
-117.4748359,33.79379592,303,E0207,El Sobrante Landfill (Retired 9/30/2016),56534,1,1,0,0,0,0,0,0,0,0,0,1,1,0,WM Energy Solutions Inc,Southern California Edison (SCE),WM Energy Solutions Inc,WM Renewable Energy,10910 Dawson Road,Corona,Riverside,CA,91719,0,,,2016,-117.4748479,33.79380079,https://repository.energy.ca.gov/powerplantsgeneration/E0207_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,366.1683,1201.339569
-117.2935056,33.9301832,304,G0912,Springs Generation Project,56144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,City of Riverside Public Utilities Department,City of Riverside Public Utilities Department,City of Riverside Public Utilities Department,City of Riverside Public Utilities Department,2221 Eastridge Avenue,Riverside,Riverside,CA,92507,40,"1, 2, 3, 4",NG,2021,-117.2935176,33.9301881,https://repository.energy.ca.gov/powerplantsgeneration/G0912_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0912_monthly.png,466.6463,1530.9918
-117.2229409,33.83892591,305,S0202,SPVP044 Perris (Valley),57540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),3724 North Redlands Avenue,Perris,Riverside,CA,92571,10.2,1,SUN,2021,-117.2229529,33.8389308,https://repository.energy.ca.gov/powerplantsgeneration/S0202_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0202_monthly.png,442.1125,1450.50033
-117.2212261,33.86600227,306,S0364,Walgreens - Moreno Valley,57004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Longroad Energy,Southern California Edison (SCE),Longroad Energy,Longroad Energy,17500 Perris Blvd,Moreno Valley,Riverside,CA,92551,1,1,SUN,2021,-117.2212381,33.86600716,https://repository.energy.ca.gov/powerplantsgeneration/S0364_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,448.3008,1470.803152
-117.2836559,33.89646612,307,S0441,Park Meridian,59539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Kona Solar LLC,Southern California Edison (SCE),Kona Solar LLC,Kona Solar LLC,15001 Meridian Parkway,Riverside,Riverside,CA,92505,1.5,PM,SUN,2021,-117.2836679,33.89647101,https://repository.energy.ca.gov/powerplantsgeneration/S0441_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,478.9567,1571.380252
-117.1831802,33.83605128,308,H0382,Perris,481,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,17801 Lake Perris Avenue,Perris,Riverside,CA,92370,7.94,1,WAT,2021,-117.1831922,33.83605617,https://repository.energy.ca.gov/powerplantsgeneration/H0382_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,454.3656,1490.70079
